BASE_YY,SIDO,CLS_NM,SEP_CNT,SEP_DV_CNT,DIS_CNT,ACC_SRU_CNT,EXAM_CNT,ESTI_CNT,MC_STUDENT_CNT,EFF_LOW,EX_VAR_001,EX_VAR_002,EX_VAR_003,EX_VAR_004,EX_VAR_005,EX_VAR_006,EX_VAR_007,EX_VAR_008,EX_VAR_009,EX_VAR_010,EX_VAR_011,EX_VAR_012,EX_VAR_013,EX_VAR_014,EX_VAR_015,EX_VAR_016,EX_VAR_017,EX_VAR_018,EX_VAR_019,EX_VAR_020,EX_VAR_021,EX_VAR_022,EX_VAR_023,EX_VAR_024,EX_VAR_025,EX_VAR_026,EX_VAR_027,EX_VAR_028,EX_VAR_029,EX_VAR_030,EX_VAR_031,EX_VAR_032,EX_VAR_033,EX_VAR_034,EX_VAR_035,EX_VAR_036,EX_VAR_037,EX_VAR_038,EX_VAR_039,EX_VAR_040,EX_VAR_041,EX_VAR_042,EX_VAR_044,EX_VAR_045,EX_VAR_046,EX_VAR_047,EX_VAR_048,EX_VAR_061,EX_VAR_062,EX_VAR_063,EX_VAR_065,EX_VAR_066,EX_VAR_067,EX_VAR_068,EX_VAR_069,EX_VAR_070,EX_VAR_071,EX_VAR_072,EX_VAR_073,EX_VAR_074,EX_VAR_075,EX_VAR_076,EX_VAR_077,EX_VAR_078,EX_VAR_079,EX_VAR_080,EX_VAR_081,EX_VAR_082,EX_VAR_083,EX_VAR_084,GDP,HG2_GD1,MC_BORN_CNT,MC_BORN_RT,MDL3_GD1,STSF_LOW,TOT_BORN_CNT,WLF_ORGNZ_CNT,WORK_TGT_RT,EX_SUV_003,EX_SUV_005,EX_SUV_007,EX_SUV_009,EX_SUV_011,EX_SUV_013,EX_SUV_015,EX_SUV_017,EX_SUV_019,EX_SUV_021,EX_SUV_025,EX_SUV_027,EX_SUV_029,EX_SUV_031,EX_SUV_033,EX_SUV_035,EX_SUV_037,EX_SUV_054,EX_SUV_056,EX_SUV_058,EX_SUV_060,GRDT_SSCH_CNT,GRDT_SCLS_CNT,GRDT_NCLS_CNT
2010,강원,일반학급,423,87.0,2677.0,619,3259.686085967661,277046.0,1828.3176226855223,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,58.0016029922522,2.0972481966337164,10.900347314987977,14.600587763825809,3.0056104728827147,11.394603259417579,56.20081411126188,22.401628222523744,17.299864314789687,4.097693351424694,87.9154273891116,92.8035691193586,6.258890469416785,15.660157765420923,50.045260571576364,55.66403724298461,4.448467606362343,17.936802973977695,75.77447335811648,5.2354399008674095,1.0532837670384139,2.0,18.0,41.0
2010,강원,특수학교,863,21.0,2677.0,619,3259.686085967661,277046.0,1828.3176226855223,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,51.199295826303825,4.401085601114942,3.601555050245727,18.39653781266046,15.198415609183598,7.203110100491454,70.77366561279523,15.915008368978983,10.610005579319322,2.7013204389064533,87.3227735932654,94.32875498449269,6.673681878599911,14.693176783340716,45.79087284005317,56.02015950376607,2.6750110766504207,17.246376811594203,78.67632850241546,2.6859903381642516,1.391304347826087,147.0,2.0,0.0
2010,강원,특수학급,1464,123.0,2677.0,619,3259.686085967661,277046.0,1828.3176226855223,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,33.097987795652834,5.597861717686217,12.799435170709566,27.600988451258257,10.202229058449745,10.701497806243381,59.540394806877885,21.87868829696142,14.48473768253454,4.0961792136261606,86.43288170329045,90.35637026073096,6.842764431287715,16.172150745758852,53.00922236137994,54.52123420243653,5.41045200956393,17.503775195325325,80.93362221784518,1.3393736458538508,0.22322894097564178,18.0,199.0,83.0
2010,경기,일반학급,2712,148.0,20814.0,2992,31101.767637930232,2372060.0,6073.17308890054,28.099999999999998,2119.929845775363,93.19836334912523,95.37683803550934,88.3506423789999,76.8298196918714,63.885909360969215,72.09063610703211,93.05903578136542,79.86533304021675,47.02722584785204,56.56562381513908,61.55918581384583,75.23838455952907,3453.9070853880094,2291.6203130688023,5.157894736842105,67.84037558685446,20.449897750511248,26.844736842105263,12528.637874718734,0.0,67.25958702064896,3019.0857047204554,2468.891304347826,1934.2120518688023,8469498147.348427,110057451.03824267,72074329.89904468,8926391.035914682,1632855.13321492,347501.09438841307,1375262709.0638146,224499452.57526493,2.597297297297297,11743.890499955703,35007.65395738339,15599.370552365164,40014.07085746775,11487.0768639889,34445.39130088932,12773.004403894385,34089.511792936544,4.6,28.9,43.2,16.7,6.6,9.909677419354837,40537.450067408994,4077580.7699941956,8.069491525423729,32.804761904761904,41.098347107438016,18.108465608465607,3.2512499999999993,18.6,44.9,20.7,15.9,14.0,9.9,12.2,0.033487546197945306,5412.982387578468,90792.43865149315,24.713899613899617,6027246.581885784,452704.44137862953,26258103.409513693,219500.7430957935,2.1,4.033333333333332,4222.0,3.7,6.833333333333333,7.1,113692.0,1385.0350250178699,41.6066502061588,58.0016029922522,2.0972481966337164,10.900347314987977,14.600587763825809,3.0056104728827147,11.394603259417579,56.20081411126188,22.401628222523744,17.299864314789687,4.097693351424694,87.9154273891116,92.8035691193586,6.258890469416785,15.660157765420923,50.045260571576364,55.66403724298461,4.448467606362343,17.936802973977695,75.77447335811648,5.2354399008674095,1.0532837670384139,4.0,162.0,324.0
2010,경기,특수학교,3317,-78.0,20814.0,2992,31101.767637930232,2372060.0,6073.17308890054,28.099999999999998,2119.929845775363,93.19836334912523,95.37683803550934,88.3506423789999,76.8298196918714,63.885909360969215,72.09063610703211,93.05903578136542,79.86533304021675,47.02722584785204,56.56562381513908,61.55918581384583,75.23838455952907,3453.9070853880094,2291.6203130688023,5.157894736842105,67.84037558685446,20.449897750511248,26.844736842105263,12528.637874718734,0.0,67.25958702064896,3019.0857047204554,2468.891304347826,1934.2120518688023,8469498147.348427,110057451.03824267,72074329.89904468,8926391.035914682,1632855.13321492,347501.09438841307,1375262709.0638146,224499452.57526493,2.597297297297297,11743.890499955703,35007.65395738339,15599.370552365164,40014.07085746775,11487.0768639889,34445.39130088932,12773.004403894385,34089.511792936544,4.6,28.9,43.2,16.7,6.6,9.909677419354837,40537.450067408994,4077580.7699941956,8.069491525423729,32.804761904761904,41.098347107438016,18.108465608465607,3.2512499999999993,18.6,44.9,20.7,15.9,14.0,9.9,12.2,0.033487546197945306,5412.982387578468,90792.43865149315,24.713899613899617,6027246.581885784,452704.44137862953,26258103.409513693,219500.7430957935,2.1,4.033333333333332,4222.0,3.7,6.833333333333333,7.1,113692.0,1385.0350250178699,41.6066502061588,51.199295826303825,4.401085601114942,3.601555050245727,18.39653781266046,15.198415609183598,7.203110100491454,70.77366561279523,15.915008368978983,10.610005579319322,2.7013204389064533,87.3227735932654,94.32875498449269,6.673681878599911,14.693176783340716,45.79087284005317,56.02015950376607,2.6750110766504207,17.246376811594203,78.67632850241546,2.6859903381642516,1.391304347826087,620.0,32.0,12.0
2010,경기,특수학급,10426,699.0,20814.0,2992,31101.767637930232,2372060.0,6073.17308890054,28.099999999999998,2119.929845775363,93.19836334912523,95.37683803550934,88.3506423789999,76.8298196918714,63.885909360969215,72.09063610703211,93.05903578136542,79.86533304021675,47.02722584785204,56.56562381513908,61.55918581384583,75.23838455952907,3453.9070853880094,2291.6203130688023,5.157894736842105,67.84037558685446,20.449897750511248,26.844736842105263,12528.637874718734,0.0,67.25958702064896,3019.0857047204554,2468.891304347826,1934.2120518688023,8469498147.348427,110057451.03824267,72074329.89904468,8926391.035914682,1632855.13321492,347501.09438841307,1375262709.0638146,224499452.57526493,2.597297297297297,11743.890499955703,35007.65395738339,15599.370552365164,40014.07085746775,11487.0768639889,34445.39130088932,12773.004403894385,34089.511792936544,4.6,28.9,43.2,16.7,6.6,9.909677419354837,40537.450067408994,4077580.7699941956,8.069491525423729,32.804761904761904,41.098347107438016,18.108465608465607,3.2512499999999993,18.6,44.9,20.7,15.9,14.0,9.9,12.2,0.033487546197945306,5412.982387578468,90792.43865149315,24.713899613899617,6027246.581885784,452704.44137862953,26258103.409513693,219500.7430957935,2.1,4.033333333333332,4222.0,3.7,6.833333333333333,7.1,113692.0,1385.0350250178699,41.6066502061588,33.097987795652834,5.597861717686217,12.799435170709566,27.600988451258257,10.202229058449745,10.701497806243381,59.540394806877885,21.87868829696142,14.48473768253454,4.0961792136261606,86.43288170329045,90.35637026073096,6.842764431287715,16.172150745758852,53.00922236137994,54.52123420243653,5.41045200956393,17.503775195325325,80.93362221784518,1.3393736458538508,0.22322894097564178,121.0,1546.0,266.0
2010,경남,일반학급,1239,188.0,5548.0,1386,9594.438730074955,631387.0,1880.7605134893954,23.1,972.1134448795538,70.85842439749932,76.82532958637998,69.40158612032435,73.77619454015714,46.905849512600994,216.0764101056301,68.14663997363759,61.82321237062845,34.46774215918629,30.295179961984218,36.395012163739175,63.72950232373618,1291.4229440221147,841.8232104121474,36.300000000000004,140.8761904761905,279.752,118.29985228951254,4039.2019780219775,0.0,0.0,200.85964912280704,236.8595113438045,166.05625,2740240571.288052,53804176.472628586,56340292.12581596,333146.22098839225,0.0,342601.7479045368,7736436.241063249,103522656.57559173,3.735555555555555,55979.758541423944,0.0,44720.64296907216,100424.32555688622,40710.705670103096,98142.56717791411,54147.604736842106,118211.11258064516,4.2,27.3,40.6,22.7,5.1,10.17529411764706,13204.802470138946,1312110.3053115443,6.89074074074074,43.890625,38.67822580645161,17.40313901345291,2.4242424242424243,19.7,48.9,23.8,11.9,10.2,18.4,13.1,0.011581133892259303,1408.3542417112099,25336.9115988959,23.701716738197426,2778188.48858089,166413.25096098226,12424015.769507,111001.84162969103,3.5,4.033333333333332,1465.0,4.8,6.833333333333333,5.3999999999999995,30320.0,283.4690553745928,48.84161712247325,58.0016029922522,2.0972481966337164,10.900347314987977,14.600587763825809,3.0056104728827147,11.394603259417579,56.20081411126188,22.401628222523744,17.299864314789687,4.097693351424694,87.9154273891116,92.8035691193586,6.258890469416785,15.660157765420923,50.045260571576364,55.66403724298461,4.448467606362343,17.936802973977695,75.77447335811648,5.2354399008674095,1.0532837670384139,4.0,65.0,169.0
2010,경남,특수학교,1159,15.0,5548.0,1386,9594.438730074955,631387.0,1880.7605134893954,23.1,972.1134448795538,70.85842439749932,76.82532958637998,69.40158612032435,73.77619454015714,46.905849512600994,216.0764101056301,68.14663997363759,61.82321237062845,34.46774215918629,30.295179961984218,36.395012163739175,63.72950232373618,1291.4229440221147,841.8232104121474,36.300000000000004,140.8761904761905,279.752,118.29985228951254,4039.2019780219775,0.0,0.0,200.85964912280704,236.8595113438045,166.05625,2740240571.288052,53804176.472628586,56340292.12581596,333146.22098839225,0.0,342601.7479045368,7736436.241063249,103522656.57559173,3.735555555555555,55979.758541423944,0.0,44720.64296907216,100424.32555688622,40710.705670103096,98142.56717791411,54147.604736842106,118211.11258064516,4.2,27.3,40.6,22.7,5.1,10.17529411764706,13204.802470138946,1312110.3053115443,6.89074074074074,43.890625,38.67822580645161,17.40313901345291,2.4242424242424243,19.7,48.9,23.8,11.9,10.2,18.4,13.1,0.011581133892259303,1408.3542417112099,25336.9115988959,23.701716738197426,2778188.48858089,166413.25096098226,12424015.769507,111001.84162969103,3.5,4.033333333333332,1465.0,4.8,6.833333333333333,5.3999999999999995,30320.0,283.4690553745928,48.84161712247325,51.199295826303825,4.401085601114942,3.601555050245727,18.39653781266046,15.198415609183598,7.203110100491454,70.77366561279523,15.915008368978983,10.610005579319322,2.7013204389064533,87.3227735932654,94.32875498449269,6.673681878599911,14.693176783340716,45.79087284005317,56.02015950376607,2.6750110766504207,17.246376811594203,78.67632850241546,2.6859903381642516,1.391304347826087,205.0,2.0,0.0
2010,경남,특수학급,3048,316.0,5548.0,1386,9594.438730074955,631387.0,1880.7605134893954,23.1,972.1134448795538,70.85842439749932,76.82532958637998,69.40158612032435,73.77619454015714,46.905849512600994,216.0764101056301,68.14663997363759,61.82321237062845,34.46774215918629,30.295179961984218,36.395012163739175,63.72950232373618,1291.4229440221147,841.8232104121474,36.300000000000004,140.8761904761905,279.752,118.29985228951254,4039.2019780219775,0.0,0.0,200.85964912280704,236.8595113438045,166.05625,2740240571.288052,53804176.472628586,56340292.12581596,333146.22098839225,0.0,342601.7479045368,7736436.241063249,103522656.57559173,3.735555555555555,55979.758541423944,0.0,44720.64296907216,100424.32555688622,40710.705670103096,98142.56717791411,54147.604736842106,118211.11258064516,4.2,27.3,40.6,22.7,5.1,10.17529411764706,13204.802470138946,1312110.3053115443,6.89074074074074,43.890625,38.67822580645161,17.40313901345291,2.4242424242424243,19.7,48.9,23.8,11.9,10.2,18.4,13.1,0.011581133892259303,1408.3542417112099,25336.9115988959,23.701716738197426,2778188.48858089,166413.25096098226,12424015.769507,111001.84162969103,3.5,4.033333333333332,1465.0,4.8,6.833333333333333,5.3999999999999995,30320.0,283.4690553745928,48.84161712247325,33.097987795652834,5.597861717686217,12.799435170709566,27.600988451258257,10.202229058449745,10.701497806243381,59.540394806877885,21.87868829696142,14.48473768253454,4.0961792136261606,86.43288170329045,90.35637026073096,6.842764431287715,16.172150745758852,53.00922236137994,54.52123420243653,5.41045200956393,17.503775195325325,80.93362221784518,1.3393736458538508,0.22322894097564178,57.0,398.0,152.0
2010,경북,일반학급,826,66.0,4698.0,1053,7238.089714096319,465183.0,1471.647761216192,19.6,983.1531772857137,71.06977551035979,70.38418888864835,47.9688302035871,51.08600004987505,19.01507315253489,19.15127062731862,51.920263862058576,52.516176437973705,12.201386159406338,7.221729611875388,17.896330358142556,34.78753023460634,1504.1327913279133,799.2370012091899,12.5,96.9423076923077,91.35135135135135,67.24,2705.9461235216822,17.673202614379083,4.761904761904762,822.1476510067114,648.6817325800376,648.001547987616,2511033090.336723,45183376.381542325,28560650.927673057,45990388.376396865,542351.8131061636,504850.1875390706,94388.0863345125,112237928.91864209,4.571428571428571,41516.01473779842,0.0,40275.60062164022,64919.65846079896,39762.24217299525,65855.94281452014,46846.01808116207,65693.55545825053,4.2,26.8,40.0,22.5,6.6,14.56896551724138,15704.562825840576,1071055.8001149872,6.595121951219514,22.236842105263154,50.40019920318724,17.264220183486234,4.448529411764706,22.2,34.6,30.8,6.0,10.1,10.5,31.2,0.011436296366441544,1435.977690995978,15542.970394905424,23.62909090909091,2780705.645106934,218272.95463496336,12672830.907028437,131537.87612948506,-0.4,4.033333333333332,1262.0,5.6,6.833333333333333,3.2,22373.0,332.97567567567563,54.237256451156085,58.0016029922522,2.0972481966337164,10.900347314987977,14.600587763825809,3.0056104728827147,11.394603259417579,56.20081411126188,22.401628222523744,17.299864314789687,4.097693351424694,87.9154273891116,92.8035691193586,6.258890469416785,15.660157765420923,50.045260571576364,55.66403724298461,4.448467606362343,17.936802973977695,75.77447335811648,5.2354399008674095,1.0532837670384139,4.0,43.0,82.0
