BASE_YY,SIDO_EDU_NM,PART_EDU_NM,PART_EDU_CD,DIS_TYPE,SEP_CNT,POP_CNT,DIS_CNT,EXAM_18_24,EXAM_30_36,EXAM_42_48,EXAM_4_6,EXAM_54_60,EXAM_66_71,EXAM_9_12,ACC_AGE_13_20,ACC_AGE_UNDER12,MC_STUDENT_CNT,EFF_LOW,EX_VAR_001,EX_VAR_002,EX_VAR_003,EX_VAR_004,EX_VAR_005,EX_VAR_006,EX_VAR_007,EX_VAR_008,EX_VAR_009,EX_VAR_010,EX_VAR_011,EX_VAR_012,EX_VAR_013,EX_VAR_014,EX_VAR_015,EX_VAR_016,EX_VAR_017,EX_VAR_018,EX_VAR_019,EX_VAR_020,EX_VAR_021,EX_VAR_022,EX_VAR_023,EX_VAR_024,EX_VAR_025,EX_VAR_026,EX_VAR_027,EX_VAR_028,EX_VAR_029,EX_VAR_030,EX_VAR_031,EX_VAR_032,EX_VAR_033,EX_VAR_034,EX_VAR_035,EX_VAR_036,EX_VAR_037,EX_VAR_038,EX_VAR_039,EX_VAR_040,EX_VAR_041,EX_VAR_042,EX_VAR_044,EX_VAR_045,EX_VAR_046,EX_VAR_047,EX_VAR_048,EX_VAR_061,EX_VAR_062,EX_VAR_063,EX_VAR_065,EX_VAR_066,EX_VAR_067,EX_VAR_068,EX_VAR_069,EX_VAR_070,EX_VAR_071,EX_VAR_072,EX_VAR_073,EX_VAR_074,EX_VAR_075,EX_VAR_076,EX_VAR_077,EX_VAR_078,EX_VAR_079,EX_VAR_080,EX_VAR_081,EX_VAR_082,EX_VAR_083,EX_VAR_084,GDP,HG2_GD1,MC_BORN_CNT,MC_BORN_RT,MDL3_GD1,STSF_LOW,TOT_BORN_CNT,WLF_ORGNZ_CNT,WORK_TGT_RT,EX_SUV_003,EX_SUV_005,EX_SUV_007,EX_SUV_009,EX_SUV_011,EX_SUV_013,EX_SUV_015,EX_SUV_017,EX_SUV_019,EX_SUV_021,EX_SUV_025,EX_SUV_027,EX_SUV_029,EX_SUV_031,EX_SUV_033,EX_SUV_035,EX_SUV_037,EX_SUV_054,EX_SUV_056,EX_SUV_058,EX_SUV_060,GRDT_KIN_CNT,GRDT_ELM_CNT,GRDT_MID_CNT
2010,강원도교육청,고성교육지원청,7971000,지적_자폐성_발달지체,19.0,4402.885606758478,24.0,0.13994169096209913,0.3616898148148149,0.2844788347746927,0.004629629629629629,0.75,0.004740740740740741,30.375,1.0,4.0,131.5282801184715,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,삼척교육지원청,7871000,지적_자폐성_발달지체,81.0,11732.381017981537,56.0,1.1807580174927113,0.007337058602554469,0.2143347050754458,13.328174783796081,1.3050156249999998,4.8828125,1.059100115740741,19.0,8.0,77.04813297100877,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,양구교육지원청,7951000,지적_자폐성_발달지체,38.0,3811.507502310543,25.0,49.90993613824193,57.38483965014577,648.0000000000005,8.0,210.2486851990984,461.80015026296036,194.48100000000005,4.0,3.0,104.87890584347177,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,원주교육지원청,7821000,지적_자폐성_발달지체,490.0,66585.23411349111,366.0,54.43570309635948,36.93484311610835,40.27171644467867,63.95347525893722,58.02115518411448,45.70557725504492,25.43492379967711,113.0,33.0,243.9986682304089,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,정선교육지원청,7921000,지적_자폐성_발달지체,57.0,5761.633468931287,29.0,14.0,12.239012021036814,2.0660445601851847,13.717421124828531,9.554745589736113,4.148148148148148,60.45481049562681,9.0,8.0,115.92852861266326,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,춘천교육지원청,7811000,지적_자폐성_발달지체,465.0,53894.01339256335,273.0,11.939512506340606,20.6386204028963,42.448428298860705,7.37448559670782,23.960362550377173,34.860008702653865,16.033017792654977,108.0,27.0,254.35417081209093,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,평창교육지원청,7911000,지적_자폐성_발달지체,37.0,6821.26064449688,43.0,11.0,0.5898953117888031,19.53125,2.401,0.31640625,0.973703981968445,0.625,10.0,11.0,108.54708649433276,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,화천교육지원청,7941000,지적_자폐성_발달지체,25.0,3897.6151128469523,18.0,0.8330109239872551,1.699338726461011,0.10651762965398207,30.43768221574344,1.0797969981643452,0.75,6.664087391898041,6.0,4.0,81.05718702625951,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,강릉교육지원청,7831000,지적_자폐성_발달지체,345.0,41834.76891900609,259.0,22.563807707033316,30.563346623567732,23.21997863965471,12.004999999999999,64.59138826371522,30.29895109946736,14.973709482260924,45.0,17.0,170.75263365098985,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
2010,강원도교육청,동해교육지원청,7841000,지적_자폐성_발달지체,75.0,18552.681071193292,106.0,1.4579384749963553,1.3010659620991254,3.574462890625,1.220703125,0.04,0.597171599358507,0.7463556851311953,23.0,9.0,52.500123980646435,22.0,713.2797432597253,40.97270396685925,73.3294448501901,40.579806841422695,70.57930215993166,5.330573372736431,5.584306385072207,31.599441035526546,31.599441035526546,3.586851300420725,1.7101822641561475,1.1188782804028912,19.320933472736677,1010.2163461538462,713.6276595744681,0.0,7.111111111111111,35.12903225806451,66.0,1816.7188775510206,0.0,15.61290322580645,573.0,352.0059612518629,553.0909090909091,1869534054.1816802,45740840.66561428,11357911.05873624,26840594.040315975,1230155.4825801705,285417.0920429035,401917.7748828763,73973161.93162507,4.002380952380952,25218.19277980517,48303.69465739762,0.0,44504.58522488592,26356.253332345972,46678.58914416603,32665.408751334046,57026.28429057725,5.6,28.6,42.0,18.8,5.1,13.902962962962961,8230.490069394593,593324.4279900655,7.544642857142858,34.655696202531644,41.96832669322709,19.907729468599037,1.9753246753246751,19.1,35.0,22.7,9.4,8.3,11.4,32.1,0.008062992522646736,686.1471701820155,10082.118868484302,20.307582938388624,1539783.2440875664,137002.5876581088,8260840.836291958,70713.7330956302,0.9,4.033333333333332,600.0,5.0,6.833333333333333,3.4,12112.0,241.65762711864406,46.2302877546734,75.56387165645341,13.498136268858364,14.988160696921414,58.5903239212832,18.477294574199348,18.882212882284264,116.61789536655937,44.54431812917957,29.32683714661132,9.510949357649736,176.88676291682677,185.9294949675956,11.83640056732487,30.47674607638931,93.82331457817247,104.89761603272774,9.117997088892409,34.59236202958118,160.96945452283188,3.621932066710528,0.8162513808763961,31.0,262.0,217.0
